1811	2	0	.	1	0	0	1	0	1	0	0	0	0
1814	2	0	52.26	0	0	0	0	0	1	0	1	0	0
1817	2	0	73.32	1	1	1	0	1	1	1	1	1	0
1820	2	0	.	0	1	1	1	1	1	1	1	1	1
1821	2	0	61.91	1	0	0	1	0	1	0	0	1	0
1823	2	.	58.42	0	1	1	1	1	1	1	1	1	1
1824	2	0	42.58	1	0	0	1	0	1	1	0	1	1
1826	2	0	.	1	0	1	1	1	1	0	1	1	0
1827	2	0	.	1	0	0	1	1	1	0	0	0	0
1828	2	0	63.4	1	1	1	1	1	1	1	1	1	1
1830	2	1	80.43	0	0	1	1	0	0	1	1	1	1
1831	2	.	53.97	1	0	0	0	1	1	1	1	1	1
1832	2	.	.	1	0	0	0	0	0	0	0	0	0
1834	2	0	74.01	1	1	1	1	1	1	1	1	1	1
1835	2	0	73.29	0	.	.	.	.	.	.	.	.	.
1836	2	.	43.79	0	0	1	1	1	1	0	.	0	1
1839	2	.	68.31	1	1	1	1	1	1	1	1	1	1
1840	2	.	54.61	0	1	1	1	1	1	1	1	0	1
1844	2	0	78.01	0	1	1	1	1	1	1	1	1	1
1846	2	.	55.19	0	0	1	1	1	0	1	0	1	1
1848	2	1	61.89	0	0	0	1	0	0	1	0	1	1
1850	2	0	61.66	0	0	0	0	0	0	0	0	1	0
1856	2	.	.	0	1	1	0	0	0	1	1	1	1
1859	2	.	37.35	1	1	1	0	0	0	1	0	1	1
1861	2	.	72.22	1	1	1	1	1	1	0	0	1	1
1864	2	0	.	1	1	1	1	0	0	1	1	1	1
1865	2	0	37.77	0	1	1	1	1	1	1	1	1	1
1867	2	.	.	1	.	.	.	.	.	.	.	.	.
1868	2	0	76.84	0	0	1	1	1	1	0	0	0	0
1871	2	.	.	1	1	0	0	1	0	1	1	1	1
1872	2	0	43.12	0	.	.	.	.	.	.	.	.	.
1873	2	0	74.33	1	1	1	1	1	0	1	1	1	1
